label,start_ticks,duration_ticks,frame,value
Static_bag,4335105,2577,1500,0
Bounds,4338328,2227,1500,0
Static_bag,4338122,2560,1500,0
Bounds,4341292,2280,1500,0
Static_bag,4341028,2794,1500,0
Bounds,4355803,4205,1500,0
Static_bag,4355148,5245,1500,0
Bounds,4361224,2683,1500,0
Static_bag,4360949,3099,1500,0
Bounds,4364638,2509,1500,0
Static_bag,4364461,2827,1500,0
Bounds,4367880,2445,1500,0
Static_bag,4367644,2866,1500,0
Bounds,4371082,2581,1500,0
Static_bag,4370859,3035,1500,0
Bounds,4374430,2927,1500,0
VIF1_WAIT_START,4414591,0,1500,192
GIF_STATE,4414591,0,1500,0
VIF1_WAIT_END,4415044,0,1500,192
GIF_STATE,4415044,0,1500,0
VIF1_DMA_wait,4414407,802,1500,0
GIF_DMA_wait,4415461,124,1500,0
Packet_qwords,4418610,0,1500,64
VIF1_submit,4418599,5212,1500,0
Dispatch,4385117,39864,1500,0
Static_bag,4374220,50859,1500,0
Bounds,4426375,5072,1500,0
VIF1_WAIT_START,4491887,0,1500,64
GIF_STATE,4491887,0,1500,0
VIF1_WAIT_END,4492265,0,1500,64
GIF_STATE,4492265,0,1500,0
VIF1_DMA_wait,4491741,655,1500,0
GIF_DMA_wait,4492640,81,1500,0
Packet_qwords,4499390,0,1500,141
VIF1_submit,4499379,16154,1500,0
VIF1_WAIT_START,4527143,0,1500,150995018
GIF_STATE,4527143,0,1500,1536
VIF1_WAIT_END,4584734,0,1500,198
GIF_STATE,4584734,0,1500,0
VIF1_DMA_wait,4526981,57846,1500,0
GIF_DMA_wait,4584932,165,1500,0
Packet_qwords,4588505,0,1500,57
VIF1_submit,4588497,4729,1500,0
Dispatch,4439109,155004,1500,0
Static_bag,4426033,168212,1500,0
Bounds,4596011,5830,1500,0
VIF1_WAIT_START,4623992,0,1500,198
GIF_STATE,4623992,0,1500,0
VIF1_WAIT_END,4624249,0,1500,198
GIF_STATE,4624249,0,1500,0
VIF1_DMA_wait,4623875,475,1500,0
GIF_DMA_wait,4624465,82,1500,0
