f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,t0,t1,t2,t3,t4,weight,frame,object,side
-0.3063925,0.0,-0.006316083333333333,0.0010854216666666666,0.014793490909090908,0.046779999999999995,0.013818833333333334,0.0,0.0,0.0,0.0,0.0,0.00917350909090909,0.026272066666666666,0.06590228571428572,1.0,0.0,0.0,0.0,0.333352,0.0,1.350056,121.0,0.0,0.0
-0.306395,0.0,-0.020458333333333332,0.0024523333333333333,0.0315630909090909,0.076861,0.046779999999999995,0.0,0.0,0.0,0.0,0.0,0.019920545454545455,0.050554666666666664,0.052722,1.0,-1.0,-0.0062006249999999735,0.014577259475218646,0.2962595,0.0,1.2628309781341107,122.0,0.0,0.0
-0.306395,0.0,-0.0291785,0.004765483333333333,0.05214145454545454,0.09431733333333332,0.076861,0.0,0.0,0.0,0.0,0.0,0.03538654545454545,0.07156066666666668,0.042177428571428574,1.0,-1.0,-0.013348749999999958,0.05539358600583094,0.244906,0.0,1.1761174169096211,123.0,0.0,0.0
-0.306395,0.0,-0.0361005,0.0060671,0.07260272727272726,0.093781,0.09431733333333332,0.0,0.0,0.0,0.0,0.0,0.05325036363636363,0.08222633333333333,0.033742,1.0,-1.0,-0.022449999999999987,0.11807580174927115,0.1884765,0.0,1.1102545728862974,124.0,0.0,0.0
-0.306395,0.0,-0.03712583333333334,0.006649616666666667,0.21835272727272725,0.6680233333333333,0.093781,0.0,0.0,0.0,0.0,0.0,0.13249963636363635,0.36341,0.02699362857142857,1.0,-1.0,-0.03242437499999997,0.19825072886297376,0.0,0.0,0.6771137026239067,125.0,0.0,0.0
-0.3063925,0.0,-0.029045166666666667,0.005730099999999999,0.3173854545454545,0.45389999999999997,0.6680233333333333,0.0,0.0,0.0,0.0,0.0,0.22124545454545452,0.4068433333333333,0.021594885714285715,1.0,-1.0,-0.04101937500000001,0.2915451895043731,0.0,0.0,0.8310495626822155,126.0,0.0,0.0
-0.306395,0.0,-0.015235,0.0032341166666666667,0.3830236363636363,0.300839,0.45389999999999997,0.0,0.0,0.0,0.0,0.0,0.29889818181818184,0.35596333333333335,0.01727594285714286,1.0,-1.0,-0.04587062499999996,0.39358600583090386,0.0,0.0,0.9994169096209913,127.0,0.0,0.0
-0.306395,0.0,-0.10184850000000001,-0.003956233333333333,0.42722,0.20256700000000002,0.300839,0.0,0.0,0.0,0.0,0.0,0.36049272727272724,0.28233233333333335,0.013820742857142859,1.0,-1.0,-0.039936250000000006,0.5,0.0,0.0,1.1749999999999998,128.0,0.0,0.0
-0.306395,0.0,-0.14393916666666667,-0.013241049999999999,0.4709963636363636,0.20064266666666666,0.20256700000000002,0.0,0.0,0.0,0.0,0.0,0.41353454545454543,0.24312133333333333,0.011056600000000001,1.0,-1.0,-0.020074374999999936,0.6064139941690961,0.0,0.0,1.3505830903790086,129.0,0.0,0.0
-0.306395,0.0,-0.12696783333333334,-0.009711583333333334,0.5465563636363636,0.3463133333333333,0.20064266666666666,0.0,0.0,0.0,0.0,0.0,0.4773836363636363,0.29265366666666665,0.008845285714285714,1.0,-1.0,-0.005506874999999974,0.7084548104956268,0.0,0.0,1.518950437317784,130.0,0.0,0.0
-0.3063925,0.0,-0.22817333333333334,-0.0024249000000000002,0.6493527272727273,0.47115666666666667,0.3463133333333333,0.0,0.0,0.0,0.0,0.0,0.5599290909090908,0.37833333333333335,0.007076228571428572,1.0,-1.0,-0.0018699999999999967,0.8017492711370262,0.0,0.0,1.6728862973760932,131.0,0.0,0.0
-0.306395,0.0,-0.40995833333333337,-0.00011477033333333332,0.7415199999999998,0.42243,0.47115666666666667,0.0,0.0,0.0,0.0,0.0,0.6470927272727273,0.39949999999999997,0.005660971428571428,1.0,-1.0,-0.0016974999999999803,0.8819241982507289,0.0,0.0,1.8051749271137028,132.0,0.0,0.0
-0.306395,0.0,-0.5392233333333333,-0.0004835733333333333,0.8076199999999999,0.302961,0.42243,0.0,0.0,0.6285714285714287,0.0,0.0,0.7241454545454545,0.35316,0.5039885714285715,1.0,-1.0,-0.0009724999999999491,0.9446064139941692,0.10955899999999999,0.0,2.237277583090379,133.0,0.0,0.0
-0.306395,0.0,-0.6109333333333333,-6.615499999999999e-05,0.8351472727272726,0.126164,0.302961,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.7774254545454545,0.24420266666666668,0.6036542857142857,1.0,-0.9353125000000018,-0.0008731249999999538,0.9854227405247813,0.096147,0.0,2.264388521865889,134.0,0.0,0.0
-0.306395,0.0,-0.5451366666666667,0.0008128300000000001,0.26211818181818175,-0.38392,-0.27856866666666663,0.0,0.0,0.0,0.0,0.0,0.37424363636363633,-0.2364183333333333,0.30907142857142855,-1.0,-0.6832500000000019,6.437499999994295e-05,0.9854227405247813,0.0,0.0,1.9759475218658888,137.0,0.0,0.0
-0.3063925,0.0,-0.106529,-0.00012380333333333334,0.13209636363636362,0.52239,-0.23378600000000002,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.11518763636363635,0.088936,0.62552,-1.0,0.0,0.0,0.0,1.0,1.0,6.35,141.0,0.0,0.0
-0.306395,0.0,0.006111483333333333,0.000138333,0.22109636363636362,0.40792,0.52239,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.16602381818181816,0.2420473333333333,0.6279600000000001,-0.8400004,0.0,0.0,0.0,1.0,0.0,3.35,142.0,0.0,0.0
-0.306395,0.0,0.004994866666666667,-0.00048726833333333333,0.2804472727272727,0.27202066666666663,0.40792,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.22094727272727271,0.25643466666666664,0.6284485714285715,-0.6800008,0.0,0.0,0.0,0.9377599999999999,0.0,3.16328,143.0,0.0,0.0
-0.306395,0.0,0.00481605,0.00011883683333333333,0.32048,0.18348633333333333,0.27202066666666663,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.2687218181818182,0.22141933333333333,0.6285457142857143,-0.52,0.0,0.0,0.0,0.8220099999999999,0.0,2.81603,144.0,0.0,0.0
-0.306395,0.0,0.00481805,-0.00019147999999999998,0.3473363636363636,0.12308966666666667,0.18348633333333333,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.30645636363636364,0.174221,0.6285657142857143,-0.36,0.0,0.0,0.0,0.738355,0.0,2.565065,145.0,0.0,0.0
-0.3063925,0.0,0.0035027500000000002,0.00026952333333333335,0.3678054545454545,0.09381633333333333,0.12308966666666667,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.33590363636363635,0.13562666666666667,0.6285714285714287,-0.19999999999999996,0.0,0.0,0.0,0.6764249999999999,0.0,2.379275,146.0,0.0,0.0
-0.306395,0.0,-0.0067433,0.0010825733333333332,0.3899672727272727,0.10157966666666667,0.09381633333333333,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.36185454545454543,0.119284,0.6285714285714287,-0.040000000000000036,0.0,0.0,0.0,0.616095,0.0,2.198285,147.0,0.0,0.0
-0.306395,0.0,-0.020593333333333335,0.0025118666666666665,0.41484363636363636,0.11401466666666667,0.10157966666666667,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.38728909090909086,0.116755,0.6285714285714287,0.1200000000000001,0.0,0.0,0.0,0.54906,0.0,1.9971800000000002,148.0,0.0,0.0
-0.306395,0.0,-0.029315499999999998,0.0047828666666666665,0.4400927272727272,0.11572700000000001,0.11401466666666667,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.4126345454545454,0.11626133333333333,0.6285714285714287,0.28,0.0,0.0,0.0,0.4796065,0.0,1.7888194999999998,149.0,0.0,0.0
-0.3063925,0.0,-0.036277833333333336,0.0061001,0.4645563636363636,0.11207966666666667,0.11572700000000001,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.43756545454545454,0.11425333333333333,0.6285714285714287,0.4400599999999999,-1.0,-0.017789375000000062,0.014577259475218646,0.4118195,0.0,1.6095109781341108,150.0,0.0,0.0
-0.306395,0.0,-0.036797666666666666,0.006628466666666667,0.4848145454545454,0.09288533333333333,0.11207966666666667,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.46023636363636367,0.10400066666666667,0.6285714285714287,0.6000000000000001,-1.0,-0.02772875000000008,0.05539358600583094,0.35283149999999996,0.0,1.4998939169096208,151.0,0.0,0.0
-0.306395,0.0,-0.028948166666666667,0.0056961166666666665,0.4985781818181818,0.06308466666666666,0.09288533333333333,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.47863999999999995,0.084361,0.6285714285714287,0.76,-1.0,-0.036272500000000034,0.11807580174927115,0.309871,0.0,1.4744380728862974,152.0,0.0,0.0
-0.306395,0.0,-0.014970700000000002,0.0031940333333333334,0.5062018181818182,0.034944333333333334,0.06308466666666666,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.4918709090909091,0.060641,0.6285714285714287,0.9199999999999999,-1.0,-0.04106375000000007,0.19825072886297376,0.284008,0.0,1.5291377026239066,153.0,0.0,0.0
-0.306395,0.0,-0.10499366666666667,-0.00415035,0.5109963636363636,0.021972266666666667,0.034944333333333334,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.501050909090909,0.04208,0.6285714285714287,1.0,-1.0,-0.034838125000000074,0.2915451895043731,0.2679375,0.0,1.6348620626822155,154.0,0.0,0.0
-0.3063925,0.0,-0.143202,-0.013348133333333333,0.1283161818181818,0.07934833333333334,0.021972266666666667,0.0,0.0,0.0,0.0,0.0,0.32206181818181817,0.05997633333333333,0.5028028571428572,1.0,-1.0,-0.014807500000000012,0.39358600583090386,0.030945249999999997,0.0,1.0922526596209914,155.0,0.0,0.0
-0.306395,0.0,-0.12756683333333332,-0.0094962,0.18774727272727273,0.272511,0.07934833333333334,0.0,0.0,0.0,0.0,0.0,0.2576181818181818,0.16194933333333333,0.40228571428571436,1.0,-1.0,-0.0005693750000000664,0.5,0.0,0.0,1.1749999999999998,156.0,0.0,0.0
-0.306395,0.0,-0.23132833333333333,-0.002360066666666667,0.4059272727272727,0.9999933333333333,0.272511,0.0,0.0,0.0,0.0,0.0,0.3288054545454545,0.56421,0.32182857142857146,1.0,-1.0,0.002970624999999987,0.6064139941690961,0.0,0.0,1.3505830903790086,157.0,0.0,0.0
-0.306395,0.0,-0.41248,-0.00013466933333333334,0.5763072727272727,0.7809066666666666,0.9999933333333333,0.0,0.0,0.0,0.0,0.0,0.44760545454545453,0.6682233333333333,0.25746285714285716,1.0,-1.0,0.003173124999999999,0.7084548104956268,0.0,0.0,1.518950437317784,158.0,0.0,0.0
-0.3063925,0.0,-0.540685,-0.0004847366666666667,0.6954581818181818,0.5459133333333334,0.7809066666666666,0.0,0.0,0.0,0.0,0.0,0.5666163636363636,0.6094933333333333,0.20595200000000002,1.0,-1.0,0.0038999999999999972,0.8017492711370262,0.0,0.0,1.6728862973760932,159.0,0.0,0.0
-0.306395,0.0,-0.6124616666666667,-0.00010987283333333334,0.7574563636363636,0.28425866666666666,0.5459133333333334,0.0,0.0,0.0,0.0,0.0,0.6581872727272727,0.45343666666666665,0.16477628571428574,1.0,-0.8582500000000048,0.004064999999999971,0.8819241982507289,0.0,0.0,1.8051749271137028,160.0,0.0,0.0
-0.3063925,0.0,-0.623065,-0.0005458766666666667,0.7531963636363636,-0.019517466666666667,0.28425866666666666,0.0,0.0,0.6285714285714287,0.0,0.0,0.7037927272727272,0.226418,0.5358142857142858,1.0,0.0763749999999952,0.004883749999999923,0.9446064139941692,0.07600349999999999,0.0,2.136611083090379,161.0,0.0,0.0
-0.306395,0.0,-0.59666,0.00038584833333333337,0.708890909090909,-0.20307266666666668,-0.019517466666666667,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.70624,0.02026316666666667,0.61002,1.0,0.9713749999999965,0.004304999999999934,0.9854227405247813,0.03963305,0.0,2.0948466718658887,162.0,0.0,0.0
-0.306395,0.0,-0.4528083333333333,4.346166666666667e-05,0.14330127272727272,-0.4263333333333333,-0.33261766666666664,0.0,0.0,0.0,0.0,0.0,0.3187363636363636,-0.28218266666666664,0.3904114285714286,-1.0,0.0,0.0,0.0,0.0,0.0,0.35,164.0,0.0,0.0
-0.306395,0.0,-0.37037666666666663,-7.618216666666667e-05,0.056474727272727274,-0.3979566666666667,-0.4263333333333333,0.0,0.0,0.0,0.0,0.0,0.19285090909090907,-0.33775333333333335,0.31232857142857146,-0.84,0.0,0.0,0.0,0.2046945,1.0,3.9640835,165.0,0.0,0.0
-0.306395,0.0,-0.29596833333333333,-0.00026335000000000003,0.00913750909090909,-0.21688766666666667,-0.3979566666666667,0.0,0.0,0.0,0.0,0.0,0.10463854545454544,-0.27971799999999997,0.24984257142857147,-0.6799452,0.0,0.0,0.0,0.3348715,0.0,1.3546144999999998,166.0,0.0,0.0
-0.306395,0.0,-0.1015295,-0.0001279455,-0.0015594745454545454,-0.04904466666666666,-0.21688766666666667,0.0,0.0,0.0,0.0,0.0,0.053680909090909085,-0.1690326666666667,0.19989114285714285,-0.52,0.0,0.0,0.0,0.36428799999999995,0.0,1.4428639999999997,167.0,0.0,0.0
-0.306395,0.0,0.00599225,0.00015931816666666667,0.0022279090909090907,0.017358866666666667,-0.04904466666666666,0.0,0.0,0.0,0.0,0.0,0.028983454545454545,-0.07956466666666666,0.15991285714285716,-0.36,0.0,0.0,0.0,0.35908049999999997,0.0,1.4272415,168.0,0.0,0.0
-0.306395,0.0,0.00498295,-0.0005094016666666667,0.0035366181818181812,0.0059981999999999995,0.017358866666666667,0.0,0.0,0.0,0.0,0.0,0.01676898181818182,-0.03849466666666667,0.12793028571428572,-0.19999999999999996,0.0,0.0,0.0,0.3520735,0.0,1.4062204999999999,169.0,0.0,0.0
-0.306395,0.0,0.004808116666666667,0.00011501833333333332,0.004179909090909091,0.0029484433333333334,0.0059981999999999995,0.0,0.0,0.0,0.0,0.0,0.010726236363636362,-0.0186019,0.10234428571428572,-0.040000000000000036,0.0,0.0,0.0,0.3493895,0.0,1.3981685000000001,170.0,0.0,0.0
-0.3063925,0.0,0.0048518,-0.0001799,0.0042780909090909085,0.00045001333333333335,0.0029484433333333334,0.0,0.0,0.0,0.0,0.0,0.007631109090909091,-0.009456966666666667,0.08187542857142857,0.1200000000000001,0.0,0.0,0.0,0.34836999999999996,0.0,1.3951099999999999,171.0,0.0,0.0
-0.306395,0.0,0.003469,0.00028896,0.007461854545454545,0.014592266666666666,0.00045001333333333335,0.0,0.0,0.0,0.0,0.0,0.007549872727272727,0.0020866233333333333,0.06550028571428572,0.28,0.0,0.0,0.0,0.3438575,0.0,1.3815724999999999,172.0,0.0,0.0
-0.306395,0.0,-0.0071704333333333335,0.0010795266666666667,0.01711932727272727,0.04426333333333333,0.014592266666666666,0.0,0.0,0.0,0.0,0.0,0.012143199999999998,0.022331466666666664,0.05240028571428572,0.43999999999999995,0.0,0.0,0.0,0.32620049999999995,0.0,1.3286015,173.0,0.0,0.0
-0.306395,0.0,-0.020805666666666667,0.0025703333333333333,0.03346927272727272,0.07490733333333334,0.04426333333333333,0.0,0.0,0.0,0.0,0.0,0.022383636363636362,0.047578,0.041916,0.6000639999999999,-1.0,-0.006487499999999983,0.014577259475218646,0.2904405,0.0,1.2453739781341107,174.0,0.0,0.0
-0.3063975,0.0,-0.029313166666666668,0.0048040999999999995,0.05292509090909091,0.08920766666666667,0.07490733333333334,0.0,0.0,0.0,0.0,0.0,0.03703781818181818,0.06755233333333334,0.03353628571428572,0.76,-1.0,-0.013690624999999988,0.05539358600583094,0.2412075,0.0,1.165021916909621,175.0,0.0,0.0
-0.3063925,0.0,-0.0363985,0.006135466666666666,0.07341945454545454,0.09393266666666666,0.08920766666666667,0.0,0.0,0.0,0.0,0.0,0.05450109090909091,0.080215,0.026828942857142858,0.9199999999999999,-1.0,-0.022894375000000015,0.11807580174927115,0.186276,0.0,1.1036530728862974,176.0,0.0,0.0
-0.306395,0.0,-0.0367225,0.006598033333333333,0.09076872727272726,0.07951799999999999,0.09393266666666666,0.0,0.0,0.0,0.0,0.0,0.07190945454545454,0.07988033333333333,0.021463171428571428,1.0,-1.0,-0.03279125000000002,0.19825072886297376,0.134241,0.0,1.0798367026239066,177.0,0.0,0.0
-0.306395,0.0,-0.028717500000000003,0.0056662,0.10263272727272726,0.05437633333333333,0.07951799999999999,0.0,0.0,0.0,0.0,0.0,0.08665654545454544,0.06763833333333334,0.017170542857142857,1.0,-1.0,-0.041290625000000004,0.2915451895043731,0.094073,0.0,1.1132685626822156,178.0,0.0,0.0
-0.306395,0.0,-0.014708433333333333,0.0031540833333333334,0.10892927272727272,0.028859566666666666,0.05437633333333333,0.0,0.0,0.0,0.0,0.0,0.09734745454545454,0.04902466666666667,0.013736428571428573,1.0,-1.0,-0.04602187500000005,0.39358600583090386,0.069102,0.0,1.2067229096209913,179.0,0.0,0.0
-0.306395,0.0,-0.10814066666666666,-0.0043448666666666665,0.11286418181818181,0.0180344,0.028859566666666666,0.0,0.0,0.0,0.0,0.0,0.10479545454545454,0.03414933333333333,0.010989142857142859,1.0,-1.0,-0.03950437499999999,0.5,0.05503349999999999,0.0,1.3401004999999997,180.0,0.0,0.0
-0.3063925,0.0,-0.14241283333333335,-0.0134667,0.12993763636363634,0.07825366666666667,0.0180344,0.0,0.0,0.0,0.0,0.0,0.11686381818181818,0.05531933333333333,0.008791314285714287,1.0,-1.0,-0.019304375,0.6064139941690961,0.02614735,0.0,1.4290251403790086,181.0,0.0,0.0
-0.306395,0.0,-0.12826966666666667,-0.009271716666666667,0.18932363636363633,0.27218366666666666,0.07825366666666667,0.0,0.0,0.0,0.0,0.0,0.15164399999999997,0.159414,0.007033057142857144,1.0,-1.0,-0.00539687500000002,0.7084548104956268,0.0,0.0,1.518950437317784,182.0,0.0,0.0
-0.306395,0.0,-0.23444833333333334,-0.002298566666666667,0.2796181818181818,0.41385,0.27218366666666666,0.0,0.0,0.0,0.0,0.0,0.2130709090909091,0.28154266666666666,0.005626428571428572,1.0,-1.0,-0.001948750000000006,0.8017492711370262,0.0,0.0,1.6728862973760932,183.0,0.0,0.0
-0.306395,0.0,-0.4149966666666667,-0.00015407183333333334,0.3627381818181818,0.38097000000000003,0.41385,0.0,0.0,0.0,0.0,0.0,0.2849109090909091,0.32926833333333333,0.004501142857142857,1.0,-1.0,-0.001717500000000035,0.8819241982507289,0.0,0.0,1.8051749271137028,184.0,0.0,0.0
-0.306395,0.0,-0.5423749999999999,-0.0004850016666666667,0.4223763636363636,0.273341,0.38097000000000003,0.0,0.0,0.0,0.0,0.0,0.3508945454545454,0.3024233333333333,0.003600914285714286,1.0,-1.0,-0.0009900000000000186,0.9446064139941692,0.0,0.0,1.908600583090379,185.0,0.0,0.0
-0.3063925,0.0,-0.6134166666666666,-0.00014854550000000002,0.44239454545454543,0.09175,0.273341,0.0,0.0,0.0,0.0,0.0,0.3948145454545454,0.20129966666666665,0.002880742857142857,1.0,-0.9343749999999984,-0.000767500000000039,0.9854227405247813,0.0,0.0,1.9759475218658888,186.0,0.0,0.0
-0.306395,0.0,-0.54343,0.0008323133333333334,0.26164181818181814,-0.3916633333333333,-0.289793,0.0,0.0,0.0,0.0,0.0,0.3209981818181818,-0.251098,0.001474937142857143,-1.0,-0.675062500000001,6.249999999997577e-05,0.9854227405247813,0.0,0.0,1.9759475218658888,189.0,0.0,0.0
-0.3063975,0.0,-0.5222783333333333,0.031062500000000003,0.41611454545454546,0.28098266666666666,0.38245,0.0,0.0,0.0,0.0,0.0,0.33063272727272724,0.36165,0.0,-1.0,-1.0,0.026497499999999976,0.9446064139941692,0.0,0.0,1.908600583090379,42.0,0.0,1.0
-0.3063975,0.0,-0.6017116666666666,0.012547083333333334,0.44587272727272725,0.13639433333333334,0.28098266666666666,0.0,0.0,0.0,0.0,0.0,0.38594909090909085,0.25352766666666665,0.0,-0.84,-0.9277312499999999,0.00767687500000001,0.9854227405247813,0.0,0.0,1.9759475218658888,43.0,0.0,1.0
-0.306395,0.0,-0.55262,-0.000365885,0.2703054545454545,-0.38667999999999997,-0.28193799999999997,0.0,0.0,0.0,0.0,0.0,0.32654181818181816,-0.23806466666666667,0.0,-1.0,-0.7127250000000002,-0.00026375000000003826,0.9854227405247813,0.0,0.0,1.9759475218658888,46.0,0.0,1.0
-0.306395,0.0,-0.10457483333333334,0.0016829333333333333,0.08780563636363635,0.040876,0.003659233333333333,0.0,0.0,0.0,0.0,0.0,0.08146381818181818,0.026830633333333336,0.0,-1.0,-1.0,-0.000510625000000025,0.39358600583090386,0.0,0.0,0.9994169096209913,63.0,0.0,1.0
-0.306395,0.0,-0.20041833333333334,0.0077673,0.12237418181818181,0.15843966666666667,0.040876,0.0,0.0,0.0,0.0,0.0,0.10110072727272726,0.090003,0.0,-0.84,-1.0,-0.012161249999999985,0.5,0.0710025,1.0,4.3880075,64.0,0.0,1.0
-0.3063975,0.0,-0.18315166666666668,0.0097965,0.29237454545454544,0.7791666666666667,0.15843966666666667,0.0,0.0,0.0,0.0,0.0,0.19291272727272726,0.4208,0.0,-0.6799999999999999,-1.0,-0.02685624999999997,0.6064139941690961,0.0,0.0,1.3505830903790086,65.0,0.0,1.0
-0.306395,0.0,-0.21170166666666668,0.007108116666666667,0.4499654545454545,0.72229,0.7791666666666667,0.0,0.0,0.0,0.0,0.0,0.3162981818181818,0.5655166666666667,0.0,-0.52,-1.0,-0.037518125000000034,0.7084548104956268,0.0,0.0,1.518950437317784,66.0,0.0,1.0
-0.306395,0.0,-0.3765366666666667,0.002931466666666667,0.5806127272727272,0.5988,0.72229,0.0,0.0,0.0,0.0,0.0,0.44316909090909085,0.5814933333333333,0.0,-0.36,-1.0,-0.041915625000000026,0.8017492711370262,0.0,0.0,1.6728862973760932,67.0,0.0,1.0
-0.306395,0.0,-0.5316616666666667,0.0008025516666666666,0.6745345454545454,0.4304733333333333,0.5988,0.0,0.0,0.0,0.0,0.0,0.5542236363636364,0.5090033333333334,0.0,-0.19999999999999996,-1.0,-0.04311937500000003,0.8819241982507289,0.0,0.0,1.8051749271137028,68.0,0.0,1.0
-0.3063975,0.0,-0.606375,-0.00029327333333333336,0.7249163636363636,0.23091833333333334,0.4304733333333333,0.0,0.0,0.0,0.0,0.0,0.6361563636363635,0.3755233333333334,0.0,-0.040000000000000036,-0.7160625000000004,-0.04267937500000004,0.9446064139941692,0.0,0.0,1.908600583090379,69.0,0.0,1.0
-0.306395,0.0,-0.61988,0.00043176166666666666,0.7100890909090908,-0.06796133333333333,0.23091833333333334,0.0,0.0,0.5142857142857143,0.0,0.0,0.6716436363636363,0.16265066666666667,0.4114285714285714,0.1200000000000001,0.21375000000000005,-0.043326875000000015,0.9854227405247813,0.06520999999999999,0.0,2.171577521865889,70.0,0.0,1.0
-0.306395,0.0,-0.5524683333333333,-0.000530545,0.25373454545454543,-0.3555333333333333,-0.23598366666666667,0.0,0.0,0.0,0.0,0.0,0.38606909090909086,-0.18562299999999998,0.26329514285714284,-1.0,-0.7108125000000006,2.4999999999938266e-05,0.9854227405247813,0.0,0.0,1.9759475218658888,72.0,0.0,1.0
-0.306395,0.0,-0.006821733333333333,-0.0031156666666666663,0.40202181818181815,0.02595523333333333,0.032630566666666666,0.0,0.0,0.0,0.0,0.0,0.39465272727272727,0.030170533333333333,0.011580685714285714,-1.0,-1.0,0.03787062500000002,0.05539358600583094,0.0,0.0,0.44139941690962103,86.0,0.0,1.0
-0.306395,0.0,-0.0031213,-0.0022159666666666665,0.4053690909090909,0.015344766666666667,0.02595523333333333,0.0,0.0,0.0,0.0,0.0,0.3997963636363636,0.0230542,0.009264542857142857,-0.8400004,-1.0,0.04119500000000003,0.11807580174927115,0.2881455,1.0,4.409261572886297,87.0,0.0,1.0
-0.306395,0.0,0.001215935,-0.0012442783333333333,0.4061618181818182,0.0036311666666666667,0.015344766666666667,0.0,0.0,0.0,0.0,0.0,0.40285090909090904,0.013731133333333333,0.007411657142857143,-0.6800008,-1.0,0.04306125000000001,0.19825072886297376,0.2857185,0.0,1.5342692026239066,88.0,0.0,1.0
-0.306395,0.0,-0.1085365,0.0017667333333333333,0.38687999999999995,-0.088346,0.0036311666666666667,0.0,0.0,0.0,0.0,0.0,0.3951836363636363,-0.035279333333333336,0.005928914285714287,-0.519956,-1.0,0.040410625000000026,0.2915451895043731,0.3383075,0.0,1.8459720626822156,89.0,0.0,1.0
-0.306395,0.0,-0.20035333333333336,0.0078805,0.365,-0.10031366666666668,-0.088346,0.0,0.0,0.0,0.0,0.0,0.3806999999999999,-0.06648733333333333,0.004743457142857143,-0.36,-1.0,0.028593125000000042,0.39358600583090386,0.398346,0.0,2.1944549096209913,90.0,0.0,1.0
-0.306395,0.0,-0.18257166666666666,0.009740983333333333,0.34540181818181814,-0.089825,-0.10031366666666668,0.0,0.0,0.0,0.0,0.0,0.3637563636363636,-0.07768966666666667,0.003794771428571429,-0.19999999999999996,-1.0,0.013981250000000018,0.5,0.45193849999999997,0.0,2.5308154999999997,91.0,0.0,1.0
-0.306395,0.0,-0.21401333333333336,0.007041916666666666,0.5098818181818181,0.7538733333333334,-0.089825,0.0,0.0,0.0,0.0,0.0,0.4338963636363636,0.32145833333333335,0.0030358,-0.040000000000000036,-1.0,0.0034187500000000363,0.6064139941690961,0.0,0.0,1.3505830903790086,92.0,0.0,1.0
-0.306395,0.0,-0.37966000000000005,0.0028956,0.6449618181818182,0.6191133333333333,0.7538733333333334,0.0,0.0,0.0,0.0,0.0,0.5352072727272728,0.4643333333333333,0.002428648571428572,0.1200000000000001,-1.0,-0.000924999999999971,0.7084548104956268,0.0,0.0,1.518950437317784,93.0,0.0,1.0
-0.3063975,0.0,-0.5334583333333334,0.00078436,0.7417163636363635,0.44345666666666667,0.6191133333333333,0.0,0.0,0.0,0.0,0.0,0.6343309090909091,0.45431333333333335,0.00194292,0.28,-1.0,-0.0021012499999999677,0.8017492711370262,0.0,0.0,1.6728862973760932,94.0,0.0,1.0
-0.306395,0.0,-0.607495,-0.00026654500000000003,0.7924672727272727,0.23261566666666667,0.44345666666666667,0.0,0.0,0.0,0.0,0.0,0.7102363636363636,0.3478966666666667,0.0015543342857142859,0.43999999999999995,-0.8333750000000001,-0.0017018750000000193,0.8819241982507289,0.0,0.0,1.8051749271137028,95.0,0.0,1.0
-0.306395,0.0,-0.619545,0.0004155233333333333,0.7786527272727272,-0.06331833333333334,0.23261566666666667,0.0,0.0,0.6285714285714287,0.0,0.0,0.7430763636363635,0.15051333333333333,0.5031685714285714,0.6000000000000001,0.09593749999999845,-0.0023249999999999833,0.9446064139941692,0.062282,0.0,2.095446583090379,96.0,0.0,1.0
-0.3063975,0.0,-0.5955216666666666,-0.00010554966666666667,0.7278309090909091,-0.23286566666666667,-0.06331833333333334,0.39999999999999997,0.6285714285714287,0.6285714285714287,0.0,0.0,0.7357563636363637,-0.033563,0.6035200000000001,0.7600480000000001,0.9894999999999987,-0.0021662500000000154,0.9854227405247813,0.030651099999999997,0.0,2.067900821865889,97.0,0.0,1.0
-0.306395,0.0,-0.47223,4.7683666666666665e-05,0.15518127272727272,-0.4377066666666667,-0.35370999999999997,0.0,0.0,0.0,0.0,0.0,0.3360418181818181,-0.30743666666666664,0.3862828571428572,-1.0,0.0,0.0,0.0,0.0,0.0,0.35,99.0,0.0,1.0
-0.306395,0.0,-0.3772683333333333,8.90655e-05,0.06497618181818182,-0.41344000000000003,-0.4377066666666667,0.0,0.0,0.0,0.0,0.0,0.20593090909090908,-0.35831999999999997,0.3090257142857143,-0.84,0.0,0.0,0.0,0.1813155,1.0,3.8939465,100.0,0.0,1.0
