frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
140,0,14.403625,1.801032,1.800181,0.000041,0.127747,0.925195,0.921516,1.145928,1.184937,4.870046,4.708744,2.963152,1.010437,0.000064,0.000034,1.312371,0.000003,0.072669,0.000448,0.073795,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
141,0,12.543939,0.000810,0.000000,0.000041,0.143633,0.908101,0.904422,1.155575,1.206401,4.832035,4.671400,2.969632,0.990055,0.000064,0.000034,1.254534,0.000003,0.072669,0.000448,0.063602,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
142,0,14.594564,2.033644,2.032793,0.000041,0.141381,0.904585,0.900906,1.146942,1.191820,4.834863,4.695180,2.956824,0.978811,0.000064,0.000034,1.311286,0.000003,0.072669,0.000448,0.047360,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
143,0,12.522881,0.000810,0.000000,0.000041,0.145108,0.903832,0.900153,1.168209,1.185825,4.857992,4.700256,2.936673,1.001678,0.000064,0.000034,1.251214,0.000003,0.072669,0.000448,0.060771,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
144,0,14.611966,2.021779,2.020928,0.000041,0.148098,0.904402,0.900723,1.159651,1.194048,4.864010,4.724328,2.950538,0.990889,0.000064,0.000034,1.296221,0.000003,0.072669,0.000448,0.072266,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
145,0,12.518538,0.000810,0.000000,0.000041,0.126255,0.925795,0.922116,1.150302,1.181359,4.857286,4.717604,2.950538,0.987498,0.000064,0.000034,1.252974,0.000003,0.072669,0.000448,0.082303,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
146,0,14.806610,2.086199,2.085347,0.000041,0.127747,0.922702,0.919023,1.136936,1.186089,4.866252,4.708120,2.962287,1.006287,0.000064,0.000034,1.428043,0.000003,0.089806,0.000448,0.048716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
147,0,12.521674,0.000810,0.000000,0.000041,0.145820,0.916816,0.913137,1.149570,1.172869,4.868690,4.710900,2.966882,0.987925,0.000064,0.000034,1.227000,0.000003,0.072669,0.000448,0.078047,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
148,0,14.511841,1.890242,1.889391,0.000041,0.147291,0.942668,0.938989,1.128296,1.206458,4.829651,4.669335,2.964132,0.986698,0.000064,0.000034,1.329885,0.000003,0.072669,0.000448,0.063670,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
149,0,12.492038,0.000810,0.000000,0.000041,0.126255,0.938348,0.934669,1.132490,1.196520,4.850423,4.674238,2.974711,0.997637,0.000064,0.000034,1.176812,0.000003,0.095120,0.000448,0.091475,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
