frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
150,0,15.042660,1.880897,1.880046,0.000041,0.130700,0.943346,0.939667,1.190006,1.262455,4.876465,4.736782,2.967173,0.993974,0.000064,0.000034,1.717248,0.000003,0.073822,0.000448,0.064955,9.472446,0.073096,0.079142,245,122,0.295854,0.185798,0.010427,0.080777,0.002031,0.540415,0.017137,0.260179,0.090091,0.057322,0.403290,0.731262,0.138177,0.261949,234,11,0,352,220,0.010546,0.610233,0.177867,1.149048,1.835649,1.476695,1.151971,1.981683,61,62,601,1378,294
151,0,12.606968,0.000810,0.000000,0.000041,0.129208,0.938032,0.934353,1.214956,1.254140,4.927941,4.788259,2.946852,0.978427,0.000064,0.000034,1.120656,0.000003,0.073822,0.000448,0.044172,8.100169,0.061985,0.052249,208,106,0.305244,0.160387,0.008647,0.065979,0.001678,0.438195,0.013787,0.212219,0.063883,0.048665,0.335880,0.728563,0.132358,0.189467,198,10,0,286,220,0.010546,0.610518,0.184645,0.886325,1.708303,1.307068,1.002608,1.529375,46,56,544,1272,244
152,0,14.169010,1.510505,1.509654,0.000041,0.146081,0.944577,0.940898,1.211382,1.231984,4.944054,4.804372,2.946964,0.996938,0.000064,0.000034,1.159092,0.000003,0.073822,0.000448,0.048716,9.484907,0.073096,0.105113,245,122,0.318309,0.177863,0.010427,0.080777,0.002031,0.582330,0.017137,0.263299,0.091295,0.057322,0.373532,0.731194,0.150302,0.222761,234,11,0,352,220,0.010546,0.610165,0.195611,1.120924,1.872572,1.497403,1.171336,1.919600,61,62,601,1378,294
153,0,12.782247,0.000810,0.000000,0.000041,0.129208,0.950263,0.924208,1.184686,1.232466,4.955343,4.815660,2.966444,1.015934,0.000064,0.000034,1.288656,0.000003,0.073822,0.000448,0.058228,8.112495,0.061985,0.083479,208,106,0.265133,0.203915,0.008647,0.065979,0.001678,0.457448,0.013787,0.212348,0.063883,0.048665,0.298102,0.756124,0.119951,0.221748,198,10,0,286,220,0.010546,0.631843,0.146162,0.886325,1.744741,1.285899,0.949114,1.512943,46,56,544,1272,244
154,0,14.261292,1.482659,1.481808,0.000041,0.130700,0.962375,0.958696,1.183567,1.250892,4.953525,4.813843,2.959571,0.988803,0.000064,0.000034,1.263631,0.000003,0.073822,0.000448,0.061720,9.459880,0.073096,0.084262,245,122,0.295854,0.185764,0.010427,0.080777,0.002031,0.544488,0.017137,0.267744,0.075287,0.057322,0.395376,0.746043,0.138177,0.222761,234,11,0,352,220,0.010546,0.611372,0.198263,1.123718,1.817335,1.476501,1.213565,1.946367,61,62,601,1378,294
155,0,12.809991,0.000810,0.000000,0.000041,0.147814,0.922675,0.918996,1.204488,1.233731,4.942278,4.802595,2.965654,1.024696,0.000064,0.000034,1.318169,0.000003,0.073822,0.000448,0.087504,8.191633,0.081367,0.096924,208,106,0.265133,0.179749,0.008647,0.065979,0.001678,0.460571,0.013787,0.226095,0.063883,0.048665,0.298102,0.753788,0.137621,0.189467,198,10,0,286,220,0.010546,0.629584,0.159885,0.953267,1.743839,1.321794,0.921465,1.551995,46,56,544,1272,244
156,0,14.273051,1.531121,1.530270,0.000041,0.149394,0.943000,0.939321,1.178440,1.251645,4.917257,4.755120,2.993361,1.008891,0.000064,0.000034,1.234463,0.000003,0.073822,0.000448,0.102563,9.488390,0.085544,0.102081,245,122,0.310259,0.208923,0.010427,0.105476,0.002031,0.538964,0.017137,0.267829,0.075287,0.057322,0.353882,0.737335,0.138177,0.239990,234,11,0,352,220,0.010546,0.614109,0.194777,1.124508,1.844262,1.482235,1.135417,1.972405,61,62,601,1378,294
157,0,12.690013,0.000810,0.000000,0.000041,0.147241,0.963352,0.959673,1.179396,1.234578,4.937412,4.797729,2.971619,1.033556,0.000064,0.000034,1.181234,0.000003,0.073822,0.000448,0.052311,8.206455,0.088084,0.107466,208,106,0.265133,0.161845,0.008647,0.084808,0.001678,0.456607,0.013787,0.231839,0.063883,0.048665,0.298102,0.728933,0.136393,0.189467,198,10,0,286,220,0.010546,0.627106,0.146162,0.961511,1.756677,1.341064,0.902859,1.584181,46,56,544,1272,244
158,0,14.159634,1.490946,1.490095,0.000041,0.152313,0.959310,0.955631,1.168460,1.245985,4.924011,4.784329,2.982476,1.008870,0.000064,0.000034,1.161760,0.000003,0.073822,0.000448,0.048716,9.462182,0.073096,0.063900,245,122,0.295854,0.177711,0.010427,0.080777,0.002031,0.545912,0.017137,0.245375,0.075287,0.057322,0.369473,0.751902,0.138177,0.241787,234,11,0,352,220,0.010546,0.630873,0.175893,1.146501,1.877506,1.501326,1.182353,1.969676,61,62,601,1378,294
159,0,13.009505,0.000810,0.000000,0.000041,0.129208,0.968686,0.965007,1.170210,1.248372,4.939589,4.784414,2.969228,0.992638,0.000064,0.000034,1.509030,0.000003,0.073822,0.000448,0.068637,8.221039,0.081014,0.111572,208,106,0.283993,0.212406,0.008647,0.065979,0.001678,0.454074,0.013787,0.231876,0.063883,0.048665,0.298102,0.707106,0.119951,0.220791,198,10,0,286,220,0.010546,0.605279,0.146162,0.938985,1.783912,1.363369,0.925313,1.533413,46,56,544,1272,244
