frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
147,0,13.040476,0.000810,0.000000,0.000041,0.130792,0.980940,0.977261,1.267615,1.329834,5.030467,4.890784,2.965481,1.007616,0.000064,0.000034,1.260189,0.000003,0.073798,0.000448,0.082340,8.508308,0.061985,0.114712,208,106,0.265133,0.191650,0.008647,0.065979,0.001678,0.476461,0.013787,0.538930,0.063883,0.048665,0.358093,0.722256,0.119951,0.189467,198,10,0,286,220,0.010546,0.620429,0.146162,0.920122,1.682658,1.284105,0.955512,1.592848,46,56,544,1272,244
148,0,14.665382,1.591085,1.590234,0.000041,0.130656,1.012078,1.008399,1.267768,1.326057,5.017809,4.858795,2.979974,0.989705,0.000064,0.000034,1.265608,0.000003,0.073798,0.000448,0.065145,9.816328,0.073096,0.085500,245,122,0.295854,0.186527,0.010427,0.080777,0.002031,0.529351,0.017137,0.676032,0.075287,0.079698,0.355828,0.731249,0.138177,0.222761,234,11,0,352,220,0.010546,0.590868,0.196231,1.172906,1.841410,1.499010,1.164910,1.939429,61,62,601,1378,294
149,0,13.072337,0.000810,0.000000,0.000041,0.144531,0.984877,0.981198,1.263455,1.325595,5.027110,4.866825,2.973813,1.016673,0.000064,0.000034,1.258087,0.000003,0.093509,0.000448,0.053463,8.497582,0.079203,0.090396,208,106,0.265133,0.215959,0.008647,0.065979,0.001678,0.497501,0.013787,0.527178,0.063883,0.048665,0.298102,0.726932,0.119951,0.228729,198,10,0,286,220,0.010546,0.625105,0.146162,0.955526,1.666029,1.267476,0.950541,1.555600,46,56,544,1272,244
150,0,14.680027,1.560465,1.559614,0.000041,0.130656,0.989468,0.985789,1.237162,1.369592,5.006941,4.867259,2.993134,0.997596,0.000064,0.000034,1.318261,0.000003,0.073798,0.000448,0.041409,9.844615,0.073096,0.081957,245,122,0.295854,0.180152,0.010427,0.099236,0.002031,0.549045,0.017137,0.639784,0.075287,0.069363,0.366231,0.730967,0.138177,0.222761,234,11,0,352,220,0.010546,0.609938,0.175893,1.103139,1.919135,1.557817,1.194387,1.948510,61,62,601,1378,294
151,0,13.736396,0.000810,0.000000,0.000041,0.130792,1.004422,1.000743,1.232079,1.375495,5.014757,4.875075,2.977322,0.997196,0.000064,0.000034,1.907555,0.000003,0.092614,0.000448,0.067535,8.519158,0.061985,0.092685,208,106,0.265133,0.222724,0.008647,0.065979,0.001678,0.514777,0.013787,0.528354,0.063883,0.048665,0.317552,0.707509,0.132107,0.189467,198,10,0,286,220,0.010546,0.605682,0.146162,0.939287,1.735992,1.319712,0.963392,1.529663,46,56,544,1272,244
152,0,14.783936,1.801029,1.800178,0.000041,0.152239,1.009891,1.006212,1.228461,1.367622,4.951182,4.811500,2.994361,0.997325,0.000064,0.000034,1.204803,0.000003,0.073798,0.000448,0.073730,9.903470,0.073096,0.090383,245,122,0.295854,0.193186,0.010427,0.080777,0.002031,0.563673,0.017137,0.617577,0.075287,0.057322,0.353882,0.734233,0.138177,0.225067,234,11,0,352,220,0.010546,0.613203,0.210303,1.164527,1.843553,1.505598,1.165731,2.027161,61,62,601,1378,294
153,0,12.932824,0.000810,0.000000,0.000041,0.130792,1.007073,1.003394,1.225501,1.369921,4.987464,4.847782,2.999430,1.018429,0.000064,0.000034,1.137485,0.000003,0.073798,0.000448,0.074287,8.447554,0.076029,0.082462,208,106,0.265133,0.166948,0.008647,0.065979,0.001678,0.457045,0.013787,0.505286,0.063883,0.048665,0.318909,0.789937,0.119951,0.189467,198,10,0,286,220,0.010546,0.623522,0.146162,0.908457,1.748349,1.337677,0.944678,1.556373,46,56,544,1272,244
154,0,14.573666,1.560465,1.559614,0.000041,0.130656,0.984246,0.980567,1.268775,1.356845,5.004940,4.865258,2.982978,1.037377,0.000064,0.000034,1.210412,0.000003,0.073798,0.000448,0.085378,9.955295,0.073096,0.114380,245,122,0.334781,0.204312,0.010427,0.080777,0.002031,0.528585,0.017137,0.615828,0.075287,0.057322,0.353882,0.788286,0.138177,0.222761,234,11,0,352,220,0.010546,0.653625,0.213433,1.152401,1.847992,1.507158,1.153280,2.007036,61,62,601,1378,294
155,0,13.295919,0.000810,0.000000,0.000041,0.130792,0.983934,0.980255,1.263048,1.352668,5.009542,4.869859,2.986023,1.014913,0.000064,0.000034,1.494754,0.000003,0.073798,0.000448,0.333316,8.648804,0.061985,0.077918,208,106,0.283145,0.366937,0.008647,0.065979,0.001678,0.473572,0.013787,0.522641,0.063883,0.048665,0.317546,0.787428,0.119951,0.189467,198,10,0,286,220,0.010546,0.646973,0.146162,0.919573,1.738987,1.322350,0.918209,1.552917,46,56,544,1272,244
156,0,14.441494,1.538849,1.537998,0.000041,0.130656,0.983754,0.980075,1.264140,1.334971,5.022166,4.841064,2.970357,0.996609,0.000064,0.000034,1.122253,0.000003,0.073798,0.000448,0.048716,9.782786,0.073096,0.059408,245,122,0.295854,0.175507,0.010427,0.094916,0.002031,0.526669,0.017137,0.617455,0.075287,0.060004,0.353882,0.734266,0.138177,0.236508,234,11,0,352,220,0.010546,0.613237,0.175893,1.175117,1.825833,1.504276,1.194377,1.979540,61,62,601,1378,294
