frame,phase,update_ms,submit_ms,finish_ms,present_ms,total_ms,bounds_included_ms,prepare_included_ms,dispatch_included_ms,packet_included_ms,dma_included_ms,vif_wait_included_ms,flushes,triangles,uploads,reuploads
236,0,2.101830,6.026774,0.528687,11.308146,19.965437,0.442440,0.208320,2.090295,0.325894,0.178952,0.679003,11,2528,0,0
237,0,2.088850,6.040975,0.531820,11.303691,19.965335,0.435079,0.206299,2.185879,0.393450,0.174082,0.589393,11,2528,0,0
238,0,2.099552,5.983337,0.530592,11.351976,19.965457,0.480594,0.171573,2.015344,0.286831,0.179921,0.649936,11,2528,0,0
239,0,2.126692,6.010986,0.534200,11.293538,19.965417,0.482039,0.167243,2.053443,0.256042,0.174510,0.596405,11,2528,0,0
240,0,2.100813,5.998149,0.535441,11.331217,19.965620,0.505341,0.211870,2.017904,0.329644,0.195045,0.588203,11,2528,0,0
241,0,2.100596,6.104777,0.528015,11.232035,19.965424,0.487735,0.172309,2.145169,0.294403,0.210066,0.623043,11,2528,0,0
242,0,2.095747,5.989421,0.532016,11.348253,19.965437,0.583232,0.173665,1.972131,0.294206,0.179833,0.519067,11,2528,0,0
243,0,2.101769,6.060282,0.528517,11.295783,19.986352,0.477810,0.175378,2.110586,0.295091,0.209293,0.657817,11,2528,0,0
244,0,2.098534,6.044393,0.529602,11.271749,19.944278,0.435062,0.170519,2.236671,0.398326,0.174750,0.591522,11,2528,0,0
245,0,2.095503,6.013652,0.530789,11.325304,19.965247,0.475772,0.209713,2.039808,0.251838,0.214244,0.650170,11,2528,0,0
246,0,2.125858,6.002401,0.534302,11.303487,19.966047,0.503279,0.171007,2.128777,0.257209,0.174967,0.595886,11,2528,0,0
247,0,2.100589,5.976766,0.533386,11.354513,19.965254,0.468445,0.171973,2.071743,0.291297,0.202545,0.628021,11,2528,0,0
248,0,2.101362,6.058146,0.525397,11.280646,19.965552,0.473819,0.172567,2.123027,0.291558,0.210283,0.626519,11,2528,0,0
249,0,2.095930,6.008464,0.532735,11.328756,19.965885,0.468933,0.171244,2.076674,0.274926,0.245209,0.560154,11,2528,0,0
250,0,2.102298,6.072469,0.554803,11.259786,19.989356,0.479567,0.217807,2.106530,0.292202,0.210229,0.661597,11,2528,0,0
251,0,2.102644,6.064901,0.532667,11.240906,19.941118,0.435038,0.171007,2.240397,0.330037,0.241286,0.591278,11,2528,0,0
252,0,2.088403,6.036743,0.530511,11.309496,19.965152,0.475586,0.170444,2.105320,0.253754,0.236498,0.674127,11,2528,0,0
253,0,2.125946,6.016398,0.533346,11.289490,19.965179,0.502665,0.206899,2.131382,0.259698,0.175371,0.595432,11,2528,0,0
254,0,2.099511,5.966553,0.533447,11.365906,19.965417,0.472765,0.171668,2.040826,0.247772,0.216814,0.629601,11,2528,0,0
255,0,2.102319,6.043172,0.531887,11.288133,19.965512,0.505591,0.210497,2.049503,0.258626,0.207347,0.586314,11,2528,0,0
256,0,2.101118,5.968445,0.531799,11.364176,19.965539,0.470239,0.210812,2.009050,0.250234,0.178389,0.592092,11,2528,0,0
257,0,2.100474,6.077861,0.525675,11.254639,19.958649,0.477671,0.173818,2.109348,0.255697,0.210415,0.629242,11,2528,0,0
258,0,2.125044,6.007426,0.532620,11.300361,19.965451,0.440240,0.171071,2.106208,0.298018,0.176510,0.567183,11,2528,0,0
259,0,2.091882,6.083089,0.531474,11.265442,19.971887,0.504232,0.172496,2.076430,0.252258,0.212385,0.664903,11,2528,0,0
260,0,2.125166,5.975484,0.534607,11.323303,19.958561,0.466502,0.169390,2.136790,0.332804,0.208466,0.589515,11,2528,0,0
261,0,2.099233,5.979838,0.531372,11.354919,19.965363,0.446499,0.172519,2.048598,0.289612,0.205027,0.649265,11,2528,0,0
262,0,2.102726,6.035502,0.531264,11.296170,19.965661,0.531691,0.195390,2.135139,0.259128,0.207194,0.588650,11,2528,0,0
263,0,2.100813,5.978190,0.530660,11.355815,19.965478,0.441596,0.208232,2.014309,0.292253,0.178952,0.590485,11,2528,0,0
264,0,2.101342,6.035116,0.529867,11.299377,19.965702,0.521962,0.174930,2.009318,0.255666,0.175483,0.593801,11,2528,0,0
265,0,2.098026,6.028056,0.530972,11.308336,19.965390,0.438955,0.171082,2.118961,0.329539,0.175852,0.569685,11,2528,0,0
266,0,2.094323,6.097758,0.532091,11.262112,19.986284,0.492333,0.204614,2.117835,0.249858,0.246304,0.642992,11,2528,0,0
267,0,2.123884,5.986430,0.536194,11.298075,19.944583,0.466393,0.168867,2.102888,0.374071,0.174337,0.591458,11,2528,0,0
268,0,2.102013,5.984741,0.531033,11.347317,19.965105,0.469398,0.210232,2.034871,0.250326,0.180837,0.661458,11,2528,0,0
269,0,2.103356,6.020284,0.532043,11.309835,19.965519,0.497694,0.236569,2.073354,0.261624,0.175656,0.549706,11,2528,0,0
270,0,2.100366,5.993347,0.531128,11.340190,19.965030,0.472378,0.173099,2.060462,0.293450,0.178138,0.589162,11,2528,0,0
271,0,2.103912,6.052694,0.531894,11.276978,19.965478,0.526662,0.173296,2.031745,0.257623,0.174449,0.608921,11,2528,0,0
272,0,2.101342,6.027140,0.532199,11.304877,19.965559,0.435666,0.209232,2.112325,0.327603,0.177036,0.613373,11,2528,0,0
273,0,2.090742,6.102214,0.531230,11.241597,19.965783,0.439104,0.212379,2.100545,0.256293,0.213667,0.630463,11,2528,0,0
274,0,2.097883,6.021749,0.535482,11.286865,19.941979,0.435357,0.204773,2.132382,0.287872,0.214071,0.630266,11,2528,0,0
275,0,2.102726,6.021912,0.533902,11.306769,19.965308,0.519758,0.170278,2.037788,0.252418,0.180640,0.661452,11,2528,0,0
276,0,2.100223,5.995300,0.529907,11.339579,19.965010,0.464271,0.209100,2.085860,0.258830,0.209795,0.547546,11,2528,0,0
277,0,2.100650,5.976664,0.530701,11.357198,19.965213,0.511234,0.172563,2.041073,0.289001,0.214901,0.590993,11,2528,0,0
278,0,2.100854,6.036886,0.531806,11.295844,19.965390,0.509769,0.251814,2.024204,0.256036,0.175239,0.600271,11,2528,0,0
279,0,2.099864,6.018250,0.530741,11.316264,19.965118,0.504510,0.171722,2.129262,0.335005,0.177965,0.627343,11,2528,0,0
280,0,2.102542,6.134481,0.529439,11.199178,19.965641,0.554548,0.171533,2.092431,0.252933,0.209903,0.647610,11,2528,0,0
281,0,2.096507,5.991048,0.533813,11.344238,19.965607,0.471453,0.167314,2.101281,0.316705,0.175849,0.612423,11,2528,0,0
282,0,2.102563,6.057027,0.533440,11.286770,19.979801,0.437748,0.171309,2.144897,0.253296,0.264323,0.643521,11,2528,0,0
283,0,2.098575,6.001851,0.529175,11.314494,19.944095,0.434506,0.202667,2.086924,0.332214,0.173106,0.587070,11,2528,0,0
284,0,2.100555,5.991475,0.528198,11.344645,19.964874,0.506958,0.173323,2.034197,0.250912,0.214640,0.625220,11,2528,0,0
285,0,2.101322,6.059753,0.531542,11.273017,19.965634,0.467970,0.205587,2.205051,0.297872,0.205997,0.584249,11,2528,0,0
286,0,2.101383,6.004985,0.530334,11.328796,19.965498,0.474691,0.211931,2.043162,0.288018,0.213501,0.638373,11,2528,0,0
287,0,2.102237,6.051473,0.530558,11.281006,19.965274,0.465027,0.241011,2.131317,0.297021,0.210212,0.589366,11,2528,0,0
288,0,2.090193,5.958537,0.534715,11.382209,19.965654,0.444716,0.173008,2.012665,0.252011,0.195953,0.587697,11,2528,0,0
289,0,2.103499,6.020874,0.533000,11.308248,19.965620,0.509366,0.170152,2.015584,0.257751,0.174700,0.574090,11,2528,0,0
290,0,2.100345,5.988546,0.531779,11.344238,19.964908,0.515557,0.172479,2.007748,0.316444,0.179928,0.530711,11,2528,0,0
291,0,2.101769,6.056091,0.550571,11.279914,19.988346,0.465481,0.247559,2.052016,0.256022,0.176270,0.630734,11,2528,0,0
292,0,2.100203,6.032206,0.530070,11.279439,19.941918,0.474379,0.169644,2.152045,0.373115,0.200612,0.588369,11,2528,0,0
293,0,2.111006,6.021667,0.530924,11.301900,19.965498,0.477478,0.209117,2.089766,0.288245,0.248027,0.647057,11,2528,0,0
294,0,2.102590,6.044759,0.530918,11.286865,19.965132,0.467773,0.170603,2.160363,0.328613,0.175378,0.589990,11,2528,0,0
295,0,2.084537,5.955973,0.531053,11.394029,19.965593,0.516564,0.172211,2.008643,0.251750,0.181315,0.637861,11,2528,0,0
296,0,2.102929,6.018901,0.534119,11.309672,19.965620,0.501058,0.234290,2.036194,0.254900,0.175802,0.609623,11,2528,0,0
297,0,2.100345,5.987325,0.531413,11.346191,19.965274,0.509081,0.172679,2.056946,0.254476,0.178307,0.630229,11,2528,0,0
298,0,2.103010,6.050781,0.561205,11.250393,19.965390,0.510451,0.172875,2.040999,0.253096,0.209293,0.594482,11,2528,0,0
299,0,2.100067,6.036174,0.530938,11.269721,19.936900,0.477105,0.208740,2.099199,0.255564,0.210531,0.601190,11,2528,0,0
300,0,2.103099,6.063843,0.530789,11.280484,19.978214,0.475420,0.169512,2.166948,0.290198,0.279395,0.612949,11,2528,0,0
301,0,2.102970,6.041361,0.529575,11.278266,19.952172,0.435927,0.203515,2.161021,0.295088,0.247297,0.589071,11,2528,0,0
302,0,2.089745,5.971598,0.529738,11.374112,19.965193,0.442549,0.210487,2.032335,0.290222,0.181034,0.661001,11,2528,0,0
303,0,2.102929,6.007589,0.534892,11.319845,19.965254,0.466783,0.205482,2.130727,0.298218,0.176395,0.592777,11,2528,0,0
304,0,2.101064,5.960063,0.532369,11.372131,19.965627,0.468387,0.172272,2.041341,0.287960,0.179074,0.629523,11,2528,0,0
305,0,2.100345,6.010193,0.529222,11.325731,19.965491,0.523587,0.248942,1.968438,0.256911,0.174978,0.544315,11,2528,0,0
306,0,2.100020,6.024455,0.528890,11.312215,19.965580,0.506541,0.172692,2.118222,0.333784,0.176938,0.588172,11,2528,0,0
307,0,2.104068,6.027018,0.530212,11.304159,19.965457,0.432865,0.248484,2.027910,0.294054,0.176161,0.559726,11,2528,0,0
308,0,2.101647,6.033325,0.530789,11.292670,19.958432,0.436523,0.168986,2.115089,0.253825,0.213776,0.613471,11,2528,0,0
309,0,2.102461,6.045064,0.533149,11.306566,19.987240,0.440782,0.211497,2.100420,0.290938,0.215569,0.643321,11,2528,0,0
310,0,2.103804,6.012736,0.532898,11.294128,19.943566,0.477671,0.205939,2.113976,0.292013,0.246087,0.589864,11,2528,0,0
311,0,2.095442,5.974548,0.527086,11.368354,19.965430,0.485257,0.171221,2.009176,0.250916,0.180735,0.675147,11,2528,0,0
312,0,2.103010,6.009257,0.529148,11.323880,19.965295,0.554850,0.234490,2.045451,0.256775,0.177700,0.574782,11,2528,0,0
313,0,2.100243,6.004395,0.532145,11.328674,19.965457,0.448351,0.230899,2.014496,0.292084,0.178565,0.634104,11,2528,0,0
314,0,2.102753,6.124329,0.530131,11.208232,19.965444,0.514771,0.171912,2.117923,0.286967,0.208472,0.631951,11,2528,0,0
315,0,2.100515,6.048055,0.531928,11.285041,19.965539,0.472348,0.203918,2.085354,0.252831,0.213606,0.624586,11,2528,0,0
316,0,2.103661,6.079285,0.531881,11.250183,19.965010,0.438487,0.169807,2.153737,0.252804,0.176263,0.655077,11,2528,0,0
317,0,2.100915,5.947347,1.378086,10.513373,19.939721,0.481042,0.211436,2.005076,0.295461,0.212996,0.544803,11,2528,0,0
318,0,2.101159,6.024597,0.528585,11.326416,19.980757,0.472087,0.170787,2.051503,0.256290,0.210737,0.598626,11,2528,0,0
